timestamp,price,date,day
1722124800000,3254.611672582785,2024-07-28 00:00:00,94
1722211200000,3272.8501306701373,2024-07-29 00:00:00,95
1722297600000,3316.942188773212,2024-07-30 00:00:00,96
1722384000000,3276.981779516743,2024-07-31 00:00:00,97
1722470400000,3233.076804863122,2024-08-01 00:00:00,98
1722556800000,3204.2465237463616,2024-08-02 00:00:00,99
1722643200000,2983.300976694291,2024-08-03 00:00:00,100
1722729600000,2906.7150241765007,2024-08-04 00:00:00,101
1722816000000,2682.4373928187924,2024-08-05 00:00:00,102
1722902400000,2415.6311394312143,2024-08-06 00:00:00,103
1722988800000,2455.51137665051,2024-08-07 00:00:00,104
1723075200000,2341.590346028249,2024-08-08 00:00:00,105
1723161600000,2685.012750687489,2024-08-09 00:00:00,106
1723248000000,2602.1840712761878,2024-08-10 00:00:00,107
1723334400000,2608.0357436286963,2024-08-11 00:00:00,108
1723420800000,2558.790870730736,2024-08-12 00:00:00,109
1723507200000,2726.777988551933,2024-08-13 00:00:00,110
1723593600000,2703.5505587641255,2024-08-14 00:00:00,111
1723680000000,2662.780395092489,2024-08-15 00:00:00,112
1723766400000,2569.8604812159274,2024-08-16 00:00:00,113
1723852800000,2592.249006212312,2024-08-17 00:00:00,114
1723939200000,2613.139261446099,2024-08-18 00:00:00,115
1724025600000,2614.6012806263716,2024-08-19 00:00:00,116
1724112000000,2640.5904207330605,2024-08-20 00:00:00,117
1724198400000,2575.643435503567,2024-08-21 00:00:00,118
1724284800000,2630.2988017642488,2024-08-22 00:00:00,119
1724371200000,2623.289171364539,2024-08-23 00:00:00,120
1724457600000,2763.2554073640704,2024-08-24 00:00:00,121
1724544000000,2767.840733546234,2024-08-25 00:00:00,122
1724630400000,2745.164671605207,2024-08-26 00:00:00,123
1724716800000,2683.0801154902983,2024-08-27 00:00:00,124
1724803200000,2457.2773517547434,2024-08-28 00:00:00,125
1724889600000,2527.0269814017706,2024-08-29 00:00:00,126
1724976000000,2526.7383553003406,2024-08-30 00:00:00,127
1725062400000,2527.690204915795,2024-08-31 00:00:00,128
1725148800000,2513.3643501004462,2024-09-01 00:00:00,129
1725235200000,2430.0202661439344,2024-09-02 00:00:00,130
1725321600000,2534.9048168403706,2024-09-03 00:00:00,131
1725408000000,2437.1471557556497,2024-09-04 00:00:00,132
1725494400000,2448.30785784089,2024-09-05 00:00:00,133
1725580800000,2367.7700509506026,2024-09-06 00:00:00,134
1725667200000,2223.780428382685,2024-09-07 00:00:00,135
1725753600000,2272.6972849951912,2024-09-08 00:00:00,136
1725840000000,2296.4029520764498,2024-09-09 00:00:00,137
1725926400000,2359.565766831627,2024-09-10 00:00:00,138
1726012800000,2389.4740111256497,2024-09-11 00:00:00,139
1726099200000,2342.9639236941434,2024-09-12 00:00:00,140
1726185600000,2362.300238174588,2024-09-13 00:00:00,141
1726272000000,2445.08621032297,2024-09-14 00:00:00,142
1726358400000,2418.0828083179904,2024-09-15 00:00:00,143
1726444800000,2322.6433317480564,2024-09-16 00:00:00,144
1726531200000,2295.1348386540835,2024-09-17 00:00:00,145
1726617600000,2341.0924132597524,2024-09-18 00:00:00,146
1726704000000,2361.960992100706,2024-09-19 00:00:00,147
1726790400000,2465.2347833172967,2024-09-20 00:00:00,148
1726876800000,2557.6218555442515,2024-09-21 00:00:00,149
1726963200000,2614.599604753501,2024-09-22 00:00:00,150
1727049600000,2582.847683741262,2024-09-23 00:00:00,151
1727136000000,2647.9931622033255,2024-09-24 00:00:00,152
1727222400000,2653.844345308008,2024-09-25 00:00:00,153
1727308800000,2578.566359563475,2024-09-26 00:00:00,154
1727395200000,2630.94983700893,2024-09-27 00:00:00,155
1727481600000,2698.1928212346033,2024-09-28 00:00:00,156
1727568000000,2680.218702062471,2024-09-29 00:00:00,157
1727654400000,2659.611211611689,2024-09-30 00:00:00,158
1727740800000,2597.3411516834435,2024-10-01 00:00:00,159
1727827200000,2451.631522589772,2024-10-02 00:00:00,160
1727913600000,2365.231040243019,2024-10-03 00:00:00,161
1728000000000,2348.0048369247393,2024-10-04 00:00:00,162
1728086400000,2416.9184055552637,2024-10-05 00:00:00,163
1728172800000,2415.4038137445546,2024-10-06 00:00:00,164
1728259200000,2438.030912544012,2024-10-07 00:00:00,165
1728345600000,2422.7506412955013,2024-10-08 00:00:00,166
1728432000000,2441.4651696200294,2024-10-09 00:00:00,167
1728518400000,2367.615096789395,2024-10-10 00:00:00,168
1728604800000,2381.7817088014776,2024-10-11 00:00:00,169
1728691200000,2435.7137843692162,2024-10-12 00:00:00,170
1728777600000,2477.6130275578225,2024-10-13 00:00:00,171
1728864000000,2466.8607267086663,2024-10-14 00:00:00,172
1728950400000,2628.504376157751,2024-10-15 00:00:00,173
1729036800000,2602.0760435960988,2024-10-16 00:00:00,174
1729123200000,2611.700159182395,2024-10-17 00:00:00,175
1729209600000,2603.1202923346113,2024-10-18 00:00:00,176
1729296000000,2643.156520987104,2024-10-19 00:00:00,177
1729382400000,2649.979289580214,2024-10-20 00:00:00,178
1729468800000,2742.9591411600395,2024-10-21 00:00:00,179
1729555200000,2665.731938974013,2024-10-22 00:00:00,180
1729641600000,2619.5653130506435,2024-10-23 00:00:00,181
1729728000000,2524.1038563091197,2024-10-24 00:00:00,182
1729814400000,2536.234041319884,2024-10-25 00:00:00,183
1729900800000,2422.09328922875,2024-10-26 00:00:00,184
1729987200000,2479.3736032443317,2024-10-27 00:00:00,185
1730073600000,2505.502947138879,2024-10-28 00:00:00,186
1730160000000,2564.8138556782997,2024-10-29 00:00:00,187
1730246400000,2638.637351278122,2024-10-30 00:00:00,188
1730332800000,2657.6141818494384,2024-10-31 00:00:00,189
1730419200000,2514.750787241073,2024-11-01 00:00:00,190
1730505600000,2513.8372870612066,2024-11-02 00:00:00,191
1730592000000,2491.352150058657,2024-11-03 00:00:00,192
1730678400000,2456.979687344711,2024-11-04 00:00:00,193
1730764800000,2395.9472139132804,2024-11-05 00:00:00,194
